error,state_id,code
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",88b38984-d629-4401-a5db-8a671a7dbe6e,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",454133b5-3af4-4d5a-8244-b24d5b4fd0ab,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",cf925ec1-a8b9-449d-a7e2-db72f7b90e70,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",372f95ac-2ad9-4fcd-9c5e-8736f16dd5a6,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",97a32940-c711-42ce-af3f-28d06b654c1f,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",32ba3b88-f170-4172-a05a-51cc431a64c8,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",71eb0f77-6585-4c12-864e-2b2c794d7b59,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",9978a6f9-f1a1-4823-8cc5-c6874010177d,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",e73d17ab-a8f5-4db4-a586-f09eb2c6178c,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",379ffe38-a9fd-40fa-b759-ac21ec192a3b,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",38ccdf5b-22e4-410d-a20c-1b5b9bad7372,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",cd14152f-c2b4-4af1-81f2-f62dc38fd205,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",85aad1d3-8298-4fb3-b49d-efbb4464c29b,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",42f85d73-64a6-49f1-afca-db3db26b9817,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",5948c5ce-1174-4717-a667-4c6862d17361,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",08be8380-b8a4-4c74-a342-5af918c38587,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",c942e0b2-b906-4c14-b84b-572af49a1c87,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",479bfe87-4d5b-4afe-bdb2-80ee0041a46c,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",3cc3e647-6b14-4ec3-9bf8-9b4bde8a3ee8,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",8b276d2f-dd33-41fb-acf1-eb56a060b5a4,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",6a12b8fd-cad3-447a-a4ee-3a9ae2e6676e,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",f5f3350f-5111-44a1-b29e-85ca56bf2b3f,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",c2edbd42-3a0e-4e10-9218-0a106e55e94a,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",4fd2ac2b-1757-4a70-9565-85b6471f2e4e,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",7cddfdbd-e266-4daf-97cc-c04d468dbe86,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",65448144-0610-4c66-ac3a-4d31960d5a64,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",1ddbde33-f39a-42c9-8749-a621769eb4a3,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",aebb9967-d3e3-48b2-b38c-518acd673706,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",52f9d789-b185-431c-a76b-628f7a278ed6,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",dd1c1280-2c8c-492c-a92a-393757182172,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",a883e959-83cf-4128-ba57-15e461e083c3,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",2bc072e6-e0ea-4b62-9e9f-44b9c2b5297c,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",f8f471c9-68bb-4003-a3f9-fd3842c2eb84,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",500cc2af-3c74-41ba-bd8f-c31b7a47d3c4,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",d12c102e-e67a-4310-ac6d-240175fed9ef,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",4ca432b9-4ff7-4225-afe5-a745072e995c,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",9ddc964e-46cf-4cec-9e4c-a757cbb408b2,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",98b412a4-fa16-4db6-a68c-c1d017655f61,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",99e0ac63-671c-4bfc-95f0-9c724abe21f1,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",4f7ac0be-0bcc-41ef-abb9-b0e56ecb15ca,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",ebce30f4-cbc6-455a-9b99-9eef6adc7b59,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",d0adb60f-0dc1-4e71-863e-c6d3b269437c,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",3b072ee1-bfde-45ec-a00f-44fa1ef931eb,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",73972c31-579f-4c2c-8e04-957d81c31f84,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",a0bb6e66-b0ff-410c-8609-2e3992d6692e,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",c4352029-2592-4bcd-b07e-0f5a2a094f0f,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",ed7d4fe8-c4fd-4010-bc1b-f00c36c0b20e,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",7ca78772-33b4-4071-a701-a855e05b6c4b,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",989f3baa-307a-4144-af67-3becb7c228b3,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",fc01687b-f75d-4b03-bfca-d0f4a2ec7197,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",e9dfbf08-4c00-4431-aa52-056102201022,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",f7b54673-cd08-430d-8b2e-240a48fc14e2,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",65e34c7a-5c0e-48ec-9c3d-ea1d9ef70f26,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",5776e38f-d55f-452d-90ed-f1a26e724cff,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",66e6a1c1-3e59-41b1-a680-3e611b8c803d,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",a0111bf4-9897-4646-a952-041e560ab75c,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",bd07b885-9e62-4cfb-aa56-d3d43752349b,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",c2cb8c31-1b68-491c-8e07-592e6c5bf6b1,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",2cb541a2-8bb8-4ccd-842c-ffccf01434bc,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",a4306da7-9243-4f0d-bbd0-4c6a5b75743e,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",f3d35f9e-452b-4311-8f81-4d419f8148f0,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",3af19277-4a5a-4018-9d66-691187a2420f,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",46c02a61-1bad-4161-8a0d-14ca8f705438,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",e98c01b7-0035-4a3b-bcdf-f16008e20f1d,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",0771d6f2-2f78-4a56-b460-5518f2b35e88,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",6669efce-6232-4efd-ba31-72c918caa3c7,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",53565242-2169-45b9-8101-158856e96aaf,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",7035bb03-7f3d-48df-bb86-4cb03315a269,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",0e747719-6d74-468a-b211-d0b5ed3dd7e6,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",8a85596a-63f3-43dc-9d6d-8aacd88a338c,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",a07fbf29-a3f3-471f-a81d-f7cd72e0690b,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",15f5ae92-d027-472b-8877-461ce97b512c,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",81e78709-add4-4719-aa8c-c80546725ec8,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",81ac4de2-c215-4a7e-9e3f-a7aa8de32f02,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",90e815bd-acd3-4f1c-91d8-bbf53b71da00,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",8e15a97b-8435-4892-bf93-4712896c9219,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",466fcd44-5ae8-4a2c-bd93-ba24951c2191,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",8889a4b5-5de8-48ab-8d62-99404c6d38e5,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",838d2c2d-e4ec-4fe4-9257-61452c77cbda,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",45e727e7-4411-461c-a03c-8b1108165bdf,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",1df0a7ac-9b74-4f05-84f1-5f44c6446064,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",1cf13940-2d28-4a13-a725-935a1ee00cc0,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",44c0e080-92e5-4c9a-8aee-1502a47a81fe,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",a33be944-ddfd-4e35-ad99-a1b2264fcf76,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",78c13fc9-f31b-4ed6-8098-7eae6e9b03a2,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",70235e96-266f-4b70-86c8-f77a54fd33c3,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",bde1d62f-212d-4738-81c1-56e2328f325f,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",d17f8006-94e1-4aa1-beee-c0ef2948cd9b,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",5f41edc4-abbb-42ba-b1cb-9b27ceab81bb,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",257d7b8b-68f4-4c0b-ac15-4aac19b76fe0,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",a27ef1c3-79c8-48b5-b3b1-05fe05fe2deb,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",f8f1f088-763d-4dd1-8abd-e81654c62c55,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",8bd5bef8-74b9-4162-9d28-bcbcbf2cdc69,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",acd00b09-adda-4783-a6e0-bf21dba34955,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",c0c551e8-e1bf-4a4b-8e50-f9bd95743000,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",2f033aa2-ff25-49ba-aa51-d99db32635dc,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",35ad29bc-9675-4863-8c27-73289512177a,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",01dd602e-e98d-490f-b88f-50a1a1951843,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",a1703905-3c34-4853-9cb6-bc38eef41553,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",a1042b4b-f31e-4eea-a933-315c126c902e,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",d0d4dbbd-2dbc-476b-bef7-84f2bd31dc64,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",a58e2ebd-ec14-47b4-920b-10297a1e8f15,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",f84564c9-7335-4d02-b9e1-5e52f08d8b9b,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",e4050f25-46fd-4ae3-97aa-d7c12453c702,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",b8749107-c526-4fa6-9925-17d53ff8f5d9,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",f460a175-32f7-4c10-9421-debb41fa2858,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",5a1f8036-ef25-447f-b8ca-84d5d97a12e9,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",b1822ff9-5d7f-47a6-b94f-d5abdc795ec4,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",b561e511-71a3-4a75-9a92-abeda4f9bfdf,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",b2607c17-c4ab-4b4b-916d-6bbb0791c9d4,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",e684db4a-f4ca-4cb5-a963-64fdc5b715fc,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",d462c5d8-ccc9-499a-a2c2-a3ec64b469f9,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",c24b998e-0c82-4970-a314-15b29a20065b,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",7cc453a4-781d-4081-9db4-4906dbb175de,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",3f48f302-7b90-45d1-9419-283e3b2f752e,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",41c1e846-537a-441a-adf0-117b2c185522,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",87a3f2bd-11f0-4ace-ab1d-20879b2c9c1d,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",41c9c9ae-2600-416a-860b-ba8ab33a1b15,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",33311a4e-9d44-4d65-b730-34e4a7451c29,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",29168c73-0da0-42df-959c-73eff6dffa8e,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",a22b599e-a4e6-4285-9999-6425e0360e9b,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",b87633db-cc86-4957-9cab-f99d109741cb,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",eb4f40d6-3275-4893-b135-1ef334b5951b,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",1aae88a5-93a7-4839-a3da-02d9652d0b24,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",a93b117f-7261-422d-901a-49c58671a561,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",a286c61c-2d0a-4680-806f-f3dae523b107,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",d92b22a7-05aa-494a-b8a5-3a88fc9e014a,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",31763122-631c-411f-970e-2d9760d75200,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",a43f5410-6985-4d69-b442-d34eadeb899f,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",3bb6091f-43f6-4e57-a19f-406bd02117e3,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",82628767-c201-4aa3-93cf-eafe7719deb1,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",e4a36467-f6cf-4710-a505-820026aa9f30,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",bb05cf8c-d52f-431d-aafc-4fc0d6c5678a,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",4da9f1a9-624b-4f51-aea8-d8baac950e7f,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",5a234b1b-392f-47a3-9904-80c922390fab,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",43cc8e34-63d5-455a-8ef9-bc54595e05ba,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",3a9043b9-18fe-4df3-b859-f986b740073b,
"CHECK constraint failed: code IN ('PENDING', 'ERROR', 'SUCCESS', 'PARTIAL', 'PROCESSING', 'VALIDATED', 'REJECTED')",9086414e-0897-4417-8e6b-0738e4f5b9e4,
